---------------
WORDS: formed treatment observed 

and RESULT ITEMS:
SCORE: 32.000000 | ITEM NUMBER 1 | ITEM ID: 1806507
SCORE: 16.000000 | ITEM NUMBER 378 | ITEM ID: 2200382
SCORE: 16.000000 | ITEM NUMBER 379 | ITEM ID: 1820294
SCORE: 16.000000 | ITEM NUMBER 380 | ITEM ID: 1815390
SCORE: 16.000000 | ITEM NUMBER 381 | ITEM ID: 1720735
SCORE: 16.000000 | ITEM NUMBER 382 | ITEM ID: 1749350
SCORE: 16.000000 | ITEM NUMBER 383 | ITEM ID: 41364
SCORE: 16.000000 | ITEM NUMBER 384 | ITEM ID: 2006099
SCORE: 16.000000 | ITEM NUMBER 385 | ITEM ID: 2231261
SCORE: 16.000000 | ITEM NUMBER 386 | ITEM ID: 2210285
SCORE: 16.000000 | ITEM NUMBER 387 | ITEM ID: 1886692
SCORE: 16.000000 | ITEM NUMBER 388 | ITEM ID: 1352639
SCORE: 16.000000 | ITEM NUMBER 389 | ITEM ID: 1842335
SCORE: 16.000000 | ITEM NUMBER 390 | ITEM ID: 2190761
SCORE: 16.000000 | ITEM NUMBER 391 | ITEM ID: 81758
SCORE: 16.000000 | ITEM NUMBER 392 | ITEM ID: 107899
SCORE: 16.000000 | ITEM NUMBER 393 | ITEM ID: 2284792
SCORE: 16.000000 | ITEM NUMBER 394 | ITEM ID: 2211221
SCORE: 16.000000 | ITEM NUMBER 395 | ITEM ID: 1371129
SCORE: 16.000000 | ITEM NUMBER 396 | ITEM ID: 1837769
SCORE: 16.000000 | ITEM NUMBER 397 | ITEM ID: 956709
SCORE: 16.000000 | ITEM NUMBER 398 | ITEM ID: 2212421
SCORE: 16.000000 | ITEM NUMBER 399 | ITEM ID: 966775
SCORE: 16.000000 | ITEM NUMBER 400 | ITEM ID: 114715
SCORE: 16.000000 | ITEM NUMBER 401 | ITEM ID: 1370886
SCORE: 16.000000 | ITEM NUMBER 402 | ITEM ID: 2220492
SCORE: 16.000000 | ITEM NUMBER 403 | ITEM ID: 1377549
SCORE: 16.000000 | ITEM NUMBER 404 | ITEM ID: 1846172
SCORE: 16.000000 | ITEM NUMBER 405 | ITEM ID: 1373658
SCORE: 16.000000 | ITEM NUMBER 406 | ITEM ID: 2230183
SCORE: 16.000000 | ITEM NUMBER 407 | ITEM ID: 970812
SCORE: 16.000000 | ITEM NUMBER 408 | ITEM ID: 766244
SCORE: 16.000000 | ITEM NUMBER 409 | ITEM ID: 1402336
SCORE: 16.000000 | ITEM NUMBER 410 | ITEM ID: 1007267
SCORE: 16.000000 | ITEM NUMBER 411 | ITEM ID: 1407079
SCORE: 16.000000 | ITEM NUMBER 412 | ITEM ID: 242578
SCORE: 16.000000 | ITEM NUMBER 413 | ITEM ID: 1881918
SCORE: 16.000000 | ITEM NUMBER 414 | ITEM ID: 1434672
SCORE: 16.000000 | ITEM NUMBER 415 | ITEM ID: 1456308
SCORE: 16.000000 | ITEM NUMBER 416 | ITEM ID: 1141429
SCORE: 16.000000 | ITEM NUMBER 417 | ITEM ID: 933916
SCORE: 16.000000 | ITEM NUMBER 418 | ITEM ID: 968878
SCORE: 16.000000 | ITEM NUMBER 419 | ITEM ID: 1461531
SCORE: 16.000000 | ITEM NUMBER 420 | ITEM ID: 1368517
SCORE: 16.000000 | ITEM NUMBER 421 | ITEM ID: 1837895
SCORE: 16.000000 | ITEM NUMBER 422 | ITEM ID: 660934
SCORE: 16.000000 | ITEM NUMBER 423 | ITEM ID: 264801
SCORE: 16.000000 | ITEM NUMBER 424 | ITEM ID: 1149696
SCORE: 16.000000 | ITEM NUMBER 425 | ITEM ID: 1839128
SCORE: 16.000000 | ITEM NUMBER 426 | ITEM ID: 1093839
SCORE: 16.000000 | ITEM NUMBER 427 | ITEM ID: 266541
SCORE: 16.000000 | ITEM NUMBER 428 | ITEM ID: 1370104
SCORE: 16.000000 | ITEM NUMBER 429 | ITEM ID: 678301
SCORE: 16.000000 | ITEM NUMBER 430 | ITEM ID: 1095608
SCORE: 16.000000 | ITEM NUMBER 431 | ITEM ID: 1152827
SCORE: 16.000000 | ITEM NUMBER 432 | ITEM ID: 49058
SCORE: 16.000000 | ITEM NUMBER 433 | ITEM ID: 1399701
SCORE: 16.000000 | ITEM NUMBER 434 | ITEM ID: 1123219
SCORE: 16.000000 | ITEM NUMBER 435 | ITEM ID: 1614127
SCORE: 16.000000 | ITEM NUMBER 436 | ITEM ID: 2001005
SCORE: 16.000000 | ITEM NUMBER 437 | ITEM ID: 1420123
SCORE: 16.000000 | ITEM NUMBER 438 | ITEM ID: 1630778
SCORE: 16.000000 | ITEM NUMBER 439 | ITEM ID: 1420857
SCORE: 16.000000 | ITEM NUMBER 440 | ITEM ID: 2461560
SCORE: 13.000000 | ITEM NUMBER 441 | ITEM ID: 315628
SCORE: 13.000000 | ITEM NUMBER 442 | ITEM ID: 1088287
SCORE: 13.000000 | ITEM NUMBER 443 | ITEM ID: 1624858
SCORE: 13.000000 | ITEM NUMBER 444 | ITEM ID: 650744
SCORE: 13.000000 | ITEM NUMBER 445 | ITEM ID: 1346408
SCORE: 13.000000 | ITEM NUMBER 446 | ITEM ID: 933944
SCORE: 12.000000 | ITEM NUMBER 447 | ITEM ID: 1659928
SCORE: 12.000000 | ITEM NUMBER 448 | ITEM ID: 316213
SCORE: 12.000000 | ITEM NUMBER 449 | ITEM ID: 1768709
SCORE: 12.000000 | ITEM NUMBER 450 | ITEM ID: 1821162
SCORE: 12.000000 | ITEM NUMBER 451 | ITEM ID: 2479025
SCORE: 12.000000 | ITEM NUMBER 452 | ITEM ID: 662299
SCORE: 12.000000 | ITEM NUMBER 453 | ITEM ID: 1126009
SCORE: 12.000000 | ITEM NUMBER 454 | ITEM ID: 1838074
SCORE: 12.000000 | ITEM NUMBER 455 | ITEM ID: 723987
SCORE: 12.000000 | ITEM NUMBER 456 | ITEM ID: 318370
SCORE: 12.000000 | ITEM NUMBER 457 | ITEM ID: 1744030
SCORE: 12.000000 | ITEM NUMBER 458 | ITEM ID: 1824909
SCORE: 12.000000 | ITEM NUMBER 459 | ITEM ID: 2558894
SCORE: 12.000000 | ITEM NUMBER 460 | ITEM ID: 315356
SCORE: 12.000000 | ITEM NUMBER 461 | ITEM ID: 2022798
SCORE: 12.000000 | ITEM NUMBER 462 | ITEM ID: 1372355
SCORE: 12.000000 | ITEM NUMBER 463 | ITEM ID: 109110
SCORE: 12.000000 | ITEM NUMBER 464 | ITEM ID: 687129
SCORE: 12.000000 | ITEM NUMBER 465 | ITEM ID: 2216558
SCORE: 12.000000 | ITEM NUMBER 466 | ITEM ID: 1825024
SCORE: 12.000000 | ITEM NUMBER 467 | ITEM ID: 2353932
SCORE: 12.000000 | ITEM NUMBER 468 | ITEM ID: 320440
SCORE: 12.000000 | ITEM NUMBER 469 | ITEM ID: 88448
SCORE: 12.000000 | ITEM NUMBER 470 | ITEM ID: 1365446
SCORE: 12.000000 | ITEM NUMBER 471 | ITEM ID: 678929
SCORE: 12.000000 | ITEM NUMBER 472 | ITEM ID: 691826
SCORE: 12.000000 | ITEM NUMBER 473 | ITEM ID: 2222217
SCORE: 12.000000 | ITEM NUMBER 474 | ITEM ID: 1828217
SCORE: 12.000000 | ITEM NUMBER 475 | ITEM ID: 1894591
SCORE: 12.000000 | ITEM NUMBER 476 | ITEM ID: 699244
SCORE: 12.000000 | ITEM NUMBER 477 | ITEM ID: 102255
SCORE: 12.000000 | ITEM NUMBER 478 | ITEM ID: 1814860
SCORE: 12.000000 | ITEM NUMBER 479 | ITEM ID: 1084475
SCORE: 12.000000 | ITEM NUMBER 480 | ITEM ID: 693313
SCORE: 12.000000 | ITEM NUMBER 481 | ITEM ID: 2283821
SCORE: 12.000000 | ITEM NUMBER 482 | ITEM ID: 1832729
SCORE: 12.000000 | ITEM NUMBER 483 | ITEM ID: 1403594
SCORE: 12.000000 | ITEM NUMBER 484 | ITEM ID: 701548
SCORE: 12.000000 | ITEM NUMBER 485 | ITEM ID: 1117153
SCORE: 12.000000 | ITEM NUMBER 486 | ITEM ID: 1833244
SCORE: 12.000000 | ITEM NUMBER 487 | ITEM ID: 1089628
SCORE: 12.000000 | ITEM NUMBER 488 | ITEM ID: 693917
SCORE: 12.000000 | ITEM NUMBER 489 | ITEM ID: 2284471
SCORE: 12.000000 | ITEM NUMBER 490 | ITEM ID: 1368022
SCORE: 12.000000 | ITEM NUMBER 491 | ITEM ID: 1375365
SCORE: 12.000000 | ITEM NUMBER 492 | ITEM ID: 1078248
SCORE: 12.000000 | ITEM NUMBER 493 | ITEM ID: 692253
SCORE: 12.000000 | ITEM NUMBER 494 | ITEM ID: 1341596
SCORE: 12.000000 | ITEM NUMBER 495 | ITEM ID: 1092195
SCORE: 12.000000 | ITEM NUMBER 496 | ITEM ID: 1120183
SCORE: 12.000000 | ITEM NUMBER 497 | ITEM ID: 2298929
SCORE: 12.000000 | ITEM NUMBER 498 | ITEM ID: 1344139
SCORE: 12.000000 | ITEM NUMBER 499 | ITEM ID: 1368681
SCORE: 12.000000 | ITEM NUMBER 500 | ITEM ID: 1088512
SCORE: 12.000000 | ITEM NUMBER 501 | ITEM ID: 694493
SCORE: 12.000000 | ITEM NUMBER 502 | ITEM ID: 1334201
SCORE: 12.000000 | ITEM NUMBER 503 | ITEM ID: 651328
SCORE: 12.000000 | ITEM NUMBER 504 | ITEM ID: 1123027
SCORE: 12.000000 | ITEM NUMBER 505 | ITEM ID: 864297
SCORE: 12.000000 | ITEM NUMBER 506 | ITEM ID: 1352377
SCORE: 12.000000 | ITEM NUMBER 507 | ITEM ID: 1352737
SCORE: 12.000000 | ITEM NUMBER 508 | ITEM ID: 91905
SCORE: 12.000000 | ITEM NUMBER 509 | ITEM ID: 1081654
SCORE: 12.000000 | ITEM NUMBER 510 | ITEM ID: 1026482
SCORE: 12.000000 | ITEM NUMBER 511 | ITEM ID: 663121
SCORE: 12.000000 | ITEM NUMBER 512 | ITEM ID: 1128024
SCORE: 12.000000 | ITEM NUMBER 513 | ITEM ID: 1503924
SCORE: 12.000000 | ITEM NUMBER 514 | ITEM ID: 1064021
SCORE: 12.000000 | ITEM NUMBER 515 | ITEM ID: 1833223
SCORE: 12.000000 | ITEM NUMBER 516 | ITEM ID: 1121466
SCORE: 12.000000 | ITEM NUMBER 517 | ITEM ID: 972839
SCORE: 12.000000 | ITEM NUMBER 518 | ITEM ID: 2354511
SCORE: 12.000000 | ITEM NUMBER 519 | ITEM ID: 315233
SCORE: 12.000000 | ITEM NUMBER 520 | ITEM ID: 1128692
SCORE: 12.000000 | ITEM NUMBER 521 | ITEM ID: 1509590
SCORE: 12.000000 | ITEM NUMBER 522 | ITEM ID: 1227888
SCORE: 12.000000 | ITEM NUMBER 523 | ITEM ID: 1835293
SCORE: 12.000000 | ITEM NUMBER 524 | ITEM ID: 963736
SCORE: 12.000000 | ITEM NUMBER 525 | ITEM ID: 972940
SCORE: 12.000000 | ITEM NUMBER 526 | ITEM ID: 2363871
SCORE: 12.000000 | ITEM NUMBER 527 | ITEM ID: 1488356
SCORE: 12.000000 | ITEM NUMBER 528 | ITEM ID: 1129762
SCORE: 12.000000 | ITEM NUMBER 529 | ITEM ID: 2091557
SCORE: 12.000000 | ITEM NUMBER 530 | ITEM ID: 1230260
SCORE: 12.000000 | ITEM NUMBER 531 | ITEM ID: 1318962
SCORE: 12.000000 | ITEM NUMBER 532 | ITEM ID: 967578
SCORE: 12.000000 | ITEM NUMBER 533 | ITEM ID: 1000915
SCORE: 12.000000 | ITEM NUMBER 534 | ITEM ID: 690351
SCORE: 12.000000 | ITEM NUMBER 535 | ITEM ID: 1962615
SCORE: 12.000000 | ITEM NUMBER 536 | ITEM ID: 1612031
SCORE: 12.000000 | ITEM NUMBER 537 | ITEM ID: 2151914
SCORE: 12.000000 | ITEM NUMBER 538 | ITEM ID: 1232399
SCORE: 12.000000 | ITEM NUMBER 539 | ITEM ID: 1343498
SCORE: 12.000000 | ITEM NUMBER 540 | ITEM ID: 7446
SCORE: 12.000000 | ITEM NUMBER 541 | ITEM ID: 87061
SCORE: 12.000000 | ITEM NUMBER 542 | ITEM ID: 320646
SCORE: 12.000000 | ITEM NUMBER 543 | ITEM ID: 1963819
SCORE: 12.000000 | ITEM NUMBER 544 | ITEM ID: 1620591
SCORE: 12.000000 | ITEM NUMBER 545 | ITEM ID: 1622566
SCORE: 12.000000 | ITEM NUMBER 546 | ITEM ID: 2226473
SCORE: 12.000000 | ITEM NUMBER 547 | ITEM ID: 1248538
SCORE: 12.000000 | ITEM NUMBER 548 | ITEM ID: 86966
SCORE: 12.000000 | ITEM NUMBER 549 | ITEM ID: 1466159
SCORE: 12.000000 | ITEM NUMBER 550 | ITEM ID: 649250
SCORE: 12.000000 | ITEM NUMBER 551 | ITEM ID: 1974990
SCORE: 12.000000 | ITEM NUMBER 552 | ITEM ID: 1143447
SCORE: 12.000000 | ITEM NUMBER 553 | ITEM ID: 346152
SCORE: 12.000000 | ITEM NUMBER 554 | ITEM ID: 560191
SCORE: 12.000000 | ITEM NUMBER 555 | ITEM ID: 1029872
SCORE: 12.000000 | ITEM NUMBER 556 | ITEM ID: 1970328
SCORE: 12.000000 | ITEM NUMBER 557 | ITEM ID: 314868
SCORE: 12.000000 | ITEM NUMBER 558 | ITEM ID: 661264
SCORE: 12.000000 | ITEM NUMBER 559 | ITEM ID: 1976051
SCORE: 12.000000 | ITEM NUMBER 560 | ITEM ID: 1007543
SCORE: 12.000000 | ITEM NUMBER 561 | ITEM ID: 350096
SCORE: 12.000000 | ITEM NUMBER 562 | ITEM ID: 1205510
SCORE: 12.000000 | ITEM NUMBER 563 | ITEM ID: 1040785
SCORE: 12.000000 | ITEM NUMBER 564 | ITEM ID: 1975299
SCORE: 12.000000 | ITEM NUMBER 565 | ITEM ID: 1949233
SCORE: 12.000000 | ITEM NUMBER 566 | ITEM ID: 1974089
SCORE: 12.000000 | ITEM NUMBER 567 | ITEM ID: 1483242
SCORE: 12.000000 | ITEM NUMBER 568 | ITEM ID: 1441782
SCORE: 12.000000 | ITEM NUMBER 569 | ITEM ID: 367762
SCORE: 12.000000 | ITEM NUMBER 570 | ITEM ID: 2342025
SCORE: 12.000000 | ITEM NUMBER 571 | ITEM ID: 2337286
SCORE: 12.000000 | ITEM NUMBER 572 | ITEM ID: 266224
SCORE: 12.000000 | ITEM NUMBER 573 | ITEM ID: 1969053
SCORE: 12.000000 | ITEM NUMBER 574 | ITEM ID: 1460213
SCORE: 12.000000 | ITEM NUMBER 575 | ITEM ID: 84074
SCORE: 12.000000 | ITEM NUMBER 576 | ITEM ID: 970475
SCORE: 12.000000 | ITEM NUMBER 577 | ITEM ID: 370484
SCORE: 12.000000 | ITEM NUMBER 578 | ITEM ID: 2354576
SCORE: 12.000000 | ITEM NUMBER 579 | ITEM ID: 2290426
SCORE: 12.000000 | ITEM NUMBER 580 | ITEM ID: 1458147
SCORE: 12.000000 | ITEM NUMBER 581 | ITEM ID: 2231005
SCORE: 12.000000 | ITEM NUMBER 582 | ITEM ID: 83816
SCORE: 12.000000 | ITEM NUMBER 583 | ITEM ID: 87350
SCORE: 12.000000 | ITEM NUMBER 584 | ITEM ID: 59760
SCORE: 12.000000 | ITEM NUMBER 585 | ITEM ID: 1284020
SCORE: 12.000000 | ITEM NUMBER 586 | ITEM ID: 1026067
SCORE: 12.000000 | ITEM NUMBER 587 | ITEM ID: 2305649
SCORE: 12.000000 | ITEM NUMBER 588 | ITEM ID: 513734
SCORE: 12.000000 | ITEM NUMBER 589 | ITEM ID: 2201625
SCORE: 12.000000 | ITEM NUMBER 590 | ITEM ID: 963274
SCORE: 12.000000 | ITEM NUMBER 591 | ITEM ID: 539849
SCORE: 12.000000 | ITEM NUMBER 592 | ITEM ID: 66046
SCORE: 12.000000 | ITEM NUMBER 593 | ITEM ID: 1256848
SCORE: 12.000000 | ITEM NUMBER 594 | ITEM ID: 1049299
SCORE: 12.000000 | ITEM NUMBER 595 | ITEM ID: 539843
SCORE: 12.000000 | ITEM NUMBER 596 | ITEM ID: 1259010
SCORE: 12.000000 | ITEM NUMBER 597 | ITEM ID: 1733791
SCORE: 12.000000 | ITEM NUMBER 598 | ITEM ID: 1629159
SCORE: 12.000000 | ITEM NUMBER 599 | ITEM ID: 1199859
SCORE: 12.000000 | ITEM NUMBER 600 | ITEM ID: 294774
SCORE: 12.000000 | ITEM NUMBER 601 | ITEM ID: 1632776
SCORE: 12.000000 | ITEM NUMBER 602 | ITEM ID: 1845430
SCORE: 12.000000 | ITEM NUMBER 603 | ITEM ID: 541566
SCORE: 12.000000 | ITEM NUMBER 604 | ITEM ID: 1770678
SCORE: 12.000000 | ITEM NUMBER 605 | ITEM ID: 1262685
SCORE: 12.000000 | ITEM NUMBER 606 | ITEM ID: 1190798
SCORE: 12.000000 | ITEM NUMBER 607 | ITEM ID: 1200970
SCORE: 12.000000 | ITEM NUMBER 608 | ITEM ID: 307893
SCORE: 12.000000 | ITEM NUMBER 609 | ITEM ID: 1667354
SCORE: 12.000000 | ITEM NUMBER 610 | ITEM ID: 2413185
SCORE: 12.000000 | ITEM NUMBER 611 | ITEM ID: 1198934
SCORE: 12.000000 | ITEM NUMBER 612 | ITEM ID: 1771673
SCORE: 12.000000 | ITEM NUMBER 613 | ITEM ID: 369905
SCORE: 12.000000 | ITEM NUMBER 614 | ITEM ID: 112828
SCORE: 12.000000 | ITEM NUMBER 615 | ITEM ID: 1201936
SCORE: 12.000000 | ITEM NUMBER 616 | ITEM ID: 308076
SCORE: 12.000000 | ITEM NUMBER 617 | ITEM ID: 2010530
SCORE: 12.000000 | ITEM NUMBER 618 | ITEM ID: 1838677
SCORE: 12.000000 | ITEM NUMBER 619 | ITEM ID: 1201106
SCORE: 12.000000 | ITEM NUMBER 620 | ITEM ID: 1772275
SCORE: 12.000000 | ITEM NUMBER 621 | ITEM ID: 371073
SCORE: 12.000000 | ITEM NUMBER 622 | ITEM ID: 1158260
SCORE: 12.000000 | ITEM NUMBER 623 | ITEM ID: 1742552
SCORE: 12.000000 | ITEM NUMBER 624 | ITEM ID: 1963529
SCORE: 12.000000 | ITEM NUMBER 625 | ITEM ID: 760813
SCORE: 12.000000 | ITEM NUMBER 626 | ITEM ID: 934165
SCORE: 12.000000 | ITEM NUMBER 627 | ITEM ID: 2229024
SCORE: 12.000000 | ITEM NUMBER 628 | ITEM ID: 344361
SCORE: 12.000000 | ITEM NUMBER 629 | ITEM ID: 1619529
SCORE: 12.000000 | ITEM NUMBER 630 | ITEM ID: 1165605
SCORE: 12.000000 | ITEM NUMBER 631 | ITEM ID: 1770664
SCORE: 12.000000 | ITEM NUMBER 632 | ITEM ID: 1975276
SCORE: 12.000000 | ITEM NUMBER 633 | ITEM ID: 1149988
SCORE: 12.000000 | ITEM NUMBER 634 | ITEM ID: 934516
SCORE: 12.000000 | ITEM NUMBER 635 | ITEM ID: 2230145
SCORE: 12.000000 | ITEM NUMBER 636 | ITEM ID: 344572
SCORE: 12.000000 | ITEM NUMBER 637 | ITEM ID: 769316
SCORE: 12.000000 | ITEM NUMBER 638 | ITEM ID: 1708143
SCORE: 12.000000 | ITEM NUMBER 639 | ITEM ID: 457689
SCORE: 12.000000 | ITEM NUMBER 640 | ITEM ID: 2224011
SCORE: 12.000000 | ITEM NUMBER 641 | ITEM ID: 1153839
SCORE: 12.000000 | ITEM NUMBER 642 | ITEM ID: 934952
SCORE: 12.000000 | ITEM NUMBER 643 | ITEM ID: 2205326
SCORE: 12.000000 | ITEM NUMBER 644 | ITEM ID: 356027
SCORE: 12.000000 | ITEM NUMBER 645 | ITEM ID: 1143122
SCORE: 12.000000 | ITEM NUMBER 646 | ITEM ID: 1717317
SCORE: 12.000000 | ITEM NUMBER 647 | ITEM ID: 1492200
SCORE: 12.000000 | ITEM NUMBER 648 | ITEM ID: 1304189
SCORE: 12.000000 | ITEM NUMBER 649 | ITEM ID: 1985226
SCORE: 12.000000 | ITEM NUMBER 650 | ITEM ID: 1420834
SCORE: 12.000000 | ITEM NUMBER 651 | ITEM ID: 2206045
SCORE: 12.000000 | ITEM NUMBER 652 | ITEM ID: 1633736
SCORE: 12.000000 | ITEM NUMBER 653 | ITEM ID: 1143357
SCORE: 12.000000 | ITEM NUMBER 654 | ITEM ID: 2323956
SCORE: 12.000000 | ITEM NUMBER 655 | ITEM ID: 1502730
SCORE: 12.000000 | ITEM NUMBER 656 | ITEM ID: 1741319
SCORE: 12.000000 | ITEM NUMBER 657 | ITEM ID: 663470
SCORE: 12.000000 | ITEM NUMBER 658 | ITEM ID: 1889450
SCORE: 12.000000 | ITEM NUMBER 659 | ITEM ID: 1308302
SCORE: 12.000000 | ITEM NUMBER 660 | ITEM ID: 1638116
SCORE: 12.000000 | ITEM NUMBER 661 | ITEM ID: 1158697
SCORE: 12.000000 | ITEM NUMBER 662 | ITEM ID: 1225033
SCORE: 12.000000 | ITEM NUMBER 663 | ITEM ID: 1503130
SCORE: 12.000000 | ITEM NUMBER 664 | ITEM ID: 1770616
SCORE: 12.000000 | ITEM NUMBER 665 | ITEM ID: 1094729
SCORE: 12.000000 | ITEM NUMBER 666 | ITEM ID: 948438
SCORE: 12.000000 | ITEM NUMBER 667 | ITEM ID: 1745181
SCORE: 12.000000 | ITEM NUMBER 668 | ITEM ID: 2155034
SCORE: 12.000000 | ITEM NUMBER 669 | ITEM ID: 1160805
SCORE: 12.000000 | ITEM NUMBER 670 | ITEM ID: 2300431
SCORE: 12.000000 | ITEM NUMBER 671 | ITEM ID: 2049326
SCORE: 12.000000 | ITEM NUMBER 672 | ITEM ID: 1773356
SCORE: 12.000000 | ITEM NUMBER 673 | ITEM ID: 1460865
SCORE: 12.000000 | ITEM NUMBER 674 | ITEM ID: 2496213
SCORE: 12.000000 | ITEM NUMBER 675 | ITEM ID: 1770368
SCORE: 12.000000 | ITEM NUMBER 676 | ITEM ID: 1153588
SCORE: 12.000000 | ITEM NUMBER 677 | ITEM ID: 2152957
SCORE: 12.000000 | ITEM NUMBER 678 | ITEM ID: 508219
SCORE: 12.000000 | ITEM NUMBER 679 | ITEM ID: 1259394
SCORE: 12.000000 | ITEM NUMBER 680 | ITEM ID: 371216
SCORE: 12.000000 | ITEM NUMBER 681 | ITEM ID: 43306
SCORE: 12.000000 | ITEM NUMBER 682 | ITEM ID: 2171576
SCORE: 12.000000 | ITEM NUMBER 683 | ITEM ID: 1259415
SCORE: 12.000000 | ITEM NUMBER 684 | ITEM ID: 1617796
SCORE: 12.000000 | ITEM NUMBER 685 | ITEM ID: 2170606
SCORE: 12.000000 | ITEM NUMBER 686 | ITEM ID: 529686
SCORE: 12.000000 | ITEM NUMBER 687 | ITEM ID: 370115
SCORE: 12.000000 | ITEM NUMBER 688 | ITEM ID: 1513661
SCORE: 12.000000 | ITEM NUMBER 689 | ITEM ID: 70296
SCORE: 12.000000 | ITEM NUMBER 690 | ITEM ID: 1621567
SCORE: 12.000000 | ITEM NUMBER 691 | ITEM ID: 1278416
SCORE: 12.000000 | ITEM NUMBER 692 | ITEM ID: 1630260
SCORE: 12.000000 | ITEM NUMBER 693 | ITEM ID: 1661592
SCORE: 12.000000 | ITEM NUMBER 694 | ITEM ID: 2233933
SCORE: 12.000000 | ITEM NUMBER 695 | ITEM ID: 2102665
SCORE: 12.000000 | ITEM NUMBER 696 | ITEM ID: 2040358
SCORE: 12.000000 | ITEM NUMBER 697 | ITEM ID: 970042
SCORE: 12.000000 | ITEM NUMBER 698 | ITEM ID: 1633535
SCORE: 12.000000 | ITEM NUMBER 699 | ITEM ID: 2145864
SCORE: 12.000000 | ITEM NUMBER 700 | ITEM ID: 2168468
SCORE: 12.000000 | ITEM NUMBER 701 | ITEM ID: 1042045
SCORE: 12.000000 | ITEM NUMBER 702 | ITEM ID: 1774105
SCORE: 12.000000 | ITEM NUMBER 703 | ITEM ID: 2107084
SCORE: 12.000000 | ITEM NUMBER 704 | ITEM ID: 2041745
SCORE: 12.000000 | ITEM NUMBER 705 | ITEM ID: 971164
SCORE: 12.000000 | ITEM NUMBER 706 | ITEM ID: 1634553
SCORE: 12.000000 | ITEM NUMBER 707 | ITEM ID: 2151559
SCORE: 12.000000 | ITEM NUMBER 708 | ITEM ID: 2170533
SCORE: 12.000000 | ITEM NUMBER 709 | ITEM ID: 1060229
SCORE: 12.000000 | ITEM NUMBER 710 | ITEM ID: 1279985
SCORE: 12.000000 | ITEM NUMBER 711 | ITEM ID: 2111496
SCORE: 12.000000 | ITEM NUMBER 712 | ITEM ID: 2042196
SCORE: 12.000000 | ITEM NUMBER 713 | ITEM ID: 1084840
SCORE: 12.000000 | ITEM NUMBER 714 | ITEM ID: 1643610
SCORE: 12.000000 | ITEM NUMBER 715 | ITEM ID: 2108392
SCORE: 12.000000 | ITEM NUMBER 716 | ITEM ID: 1505084
SCORE: 12.000000 | ITEM NUMBER 717 | ITEM ID: 1070839
SCORE: 12.000000 | ITEM NUMBER 718 | ITEM ID: 2172504
SCORE: 12.000000 | ITEM NUMBER 719 | ITEM ID: 1397674
SCORE: 12.000000 | ITEM NUMBER 720 | ITEM ID: 2042762
SCORE: 12.000000 | ITEM NUMBER 721 | ITEM ID: 1090667
SCORE: 12.000000 | ITEM NUMBER 722 | ITEM ID: 2104355
SCORE: 12.000000 | ITEM NUMBER 723 | ITEM ID: 1614474
SCORE: 12.000000 | ITEM NUMBER 724 | ITEM ID: 2489005
SCORE: 12.000000 | ITEM NUMBER 725 | ITEM ID: 1344291
SCORE: 12.000000 | ITEM NUMBER 726 | ITEM ID: 338094
SCORE: 12.000000 | ITEM NUMBER 727 | ITEM ID: 2510626
SCORE: 12.000000 | ITEM NUMBER 728 | ITEM ID: 2086531
SCORE: 12.000000 | ITEM NUMBER 729 | ITEM ID: 1091603
SCORE: 12.000000 | ITEM NUMBER 730 | ITEM ID: 2000939
SCORE: 12.000000 | ITEM NUMBER 731 | ITEM ID: 1618418
SCORE: 12.000000 | ITEM NUMBER 732 | ITEM ID: 1378272
SCORE: 12.000000 | ITEM NUMBER 733 | ITEM ID: 1352294
SCORE: 12.000000 | ITEM NUMBER 734 | ITEM ID: 342006
SCORE: 12.000000 | ITEM NUMBER 735 | ITEM ID: 936869
SCORE: 12.000000 | ITEM NUMBER 736 | ITEM ID: 2176996
SCORE: 12.000000 | ITEM NUMBER 737 | ITEM ID: 266482
SCORE: 12.000000 | ITEM NUMBER 738 | ITEM ID: 88264
SCORE: 12.000000 | ITEM NUMBER 739 | ITEM ID: 372083
SCORE: 12.000000 | ITEM NUMBER 740 | ITEM ID: 1846243
SCORE: 12.000000 | ITEM NUMBER 741 | ITEM ID: 1029763
SCORE: 12.000000 | ITEM NUMBER 742 | ITEM ID: 369407
SCORE: 12.000000 | ITEM NUMBER 743 | ITEM ID: 945636
SCORE: 12.000000 | ITEM NUMBER 744 | ITEM ID: 1493239
SCORE: 12.000000 | ITEM NUMBER 745 | ITEM ID: 315618
SCORE: 12.000000 | ITEM NUMBER 746 | ITEM ID: 116175
SCORE: 12.000000 | ITEM NUMBER 747 | ITEM ID: 342854
SCORE: 12.000000 | ITEM NUMBER 748 | ITEM ID: 1846722
SCORE: 12.000000 | ITEM NUMBER 749 | ITEM ID: 1032754
SCORE: 12.000000 | ITEM NUMBER 750 | ITEM ID: 371672
SCORE: 12.000000 | ITEM NUMBER 751 | ITEM ID: 948442
SCORE: 12.000000 | ITEM NUMBER 752 | ITEM ID: 2153351
SCORE: 12.000000 | ITEM NUMBER 753 | ITEM ID: 316286
SCORE: 12.000000 | ITEM NUMBER 754 | ITEM ID: 342178
SCORE: 12.000000 | ITEM NUMBER 755 | ITEM ID: 2169511
SCORE: 12.000000 | ITEM NUMBER 756 | ITEM ID: 1849026
